db_por,dd_por,dw_por,dc_por,db0_por,dbN0_por,dd_text,db_text,dd_rdata,db3_rdata,db3_data,db3_all,dd4,dd5,dd6,dd4_all,dd5_all,dd6_all,db3_idata,db3_NdNt,dd4_NdNt,dd5_NdNt,dd6_NdNt,db3_all_zero
0.98901267885048,0.000322097108468,0.000244516729655,0.989579292688604,0.42775889093866,0.57224110906134,0.0018234865062,7.29394602479942E-05,0.274158911954188,0.014316392269148,0.999853598397288,1.97745597313502,1,18,6,6.92681953695597E-07,1.24682751665207E-05,4.15609172217358E-06,0,0,9.99200639488409E-05,0.001798561151079,0.000599520383693,0.213941029472653
0.33082470994042,0.051113201630605,0.013170272812794,0.395108184383819,0.712796208530806,0.287203791469194,0.05592841163311,0,0.294392523364486,0.093457943925234,0.931599229287091,0.619002822201317,2,84,1,0.000627155848228,0.026340545625588,0.000313577924114,0,0,0.001343183344527,0.056413700470114,0.000671591672263,0.380952380952381
0.98111434672879,0.000768782760629,0.000419336051252,0.982302465540672,0.006054945663788,0.993945054336212,0,0,0.208425720620843,0.303769401330377,0.999643329872312,1.96092409240924,0,0,0,0,0,0,0,0,0,0,0,0.003029487006867
0.997601311520445,0.000195863216252,4.9601723596303E-05,0.997846776460294,0.006040462685673,0.993959537314327,0.057485786481365,0.008212255211624,0.095744680851064,0.700607902735562,0.999952799259076,1.9950347402841,1,88,0,1.27183906657187E-06,0.000111921837858,0,0,0,0.000618429189858,0.054421768707483,0,0.003020485496187
0.017546807906494,0.05213627170896,0.001500866330179,0.071183945945633,0.35997357992074,0.64002642007926,0,0,0.260869565217391,0,0,0.022704225025642,209,388,81,0.001211123795395,0.002248402069921,0.000469382906349,0,0,0.00202100295898,0.003751909799447,0.000783259519988,0.278203164880041
0.378302219091229,0.053892215568862,0.013737231419514,0.445931666079605,0.921787709497207,0.078212290502793,0.065406976744186,0,0.290322580645161,0.110599078341014,0.950961538461538,0.713631560408594,0,89,0,0,0.031349066572737,0,0,0,0,0.077865266841645,0,0.488647581441264
0.585377821393523,0.031403336604514,0.000245338567223,0.61702649656526,0.638306789606035,0.361693210393965,0.049148099606815,0.011140235910878,0.031593406593407,0.916895604395604,0.981748318924111,1.16732090284593,1,71,0,0.000245338567223,0.017419038272817,0,0,0,0.001016260162602,0.072154471544716,0,0.320092475830181
0.336220228889576,0.052892050726879,0.012991030003093,0.402103309619548,0.701011959521619,0.298988040478381,0.059734513274336,0.001106194690265,0.288990825688073,0.091743119266055,0.93703007518797,0.629137024435509,1,87,0,0.000309310238169,0.026909990720693,0,0,0,0.000671140939597,0.058389261744967,0,0.374631268436578
0.339324907288277,0.49916748656626,0.050631953379248,0.889124347233785,0.07661425225828,0.923385747741719,0,0,0,0,0,0.386967380610005,634,4437,1,0.023991523499584,0.167902822977371,3.78415197154318E-05,0,0,0.03338423463746,0.233636985940709,5.2656521510189E-05,0.067083903774692
0.025577318647468,0.02264284773379,0.004434131463486,0.052654297844745,0.224308691862768,0.775691308137232,0.022105843098656,0.016895607513469,0,0,0.716475095785441,0.017667622531387,153,2349,224,0.000310064951514,0.004760408961485,0.000453951301563,0,0,0.000503912734171,0.007736542565805,0.000737754591205,0.324615737554485
0.258244351041998,0.020346125566542,0.001569307419642,0.280159784028182,0.758626551079381,0.241373448920619,0.002120626208445,0.00138776273935,0.111582381729201,0.744535073409462,0.946638507567758,0.495988938028818,2,12,2,2.19483555194627E-05,0.000131690133117,2.19483555194627E-05,0,0,4.9055678194751E-05,0.000294334069169,4.9055678194751E-05,0.39496858129038
0.335202492211838,0.05202492211838,0.01214953271028,0.399376947040498,0.706319702602231,0.29368029739777,0.058263305322129,0,0.288990825688073,0.091743119266055,0.927289896128423,0.624299065420561,1,86,1,0.000311526479751,0.026791277258567,0.000311526479751,0,0,0.000667556742323,0.057409879839786,0.000667556742323,0.379241516966068
0.09104035114739,0.785288002464192,0.009240720776221,0.885569074387802,0.317403256502432,0.682596743497568,0,0,0.013671875,0.953125,0,0.13002464192207,1035,24375,9998,0.019925304173726,0.46925535191745,0.192476513168027,0,0,0.022745253164557,0.535667194092827,0.219716947960619,0.222090612970092
0.557034853311778,0.011459274404451,0.0020921496838,0.570586277400029,0.969440887750747,0.030559112249253,0.007632704984388,0,0.241645244215938,0.102827763496144,0.98289652825051,1.10227759022396,2,0,0,9.50977129000048E-05,0,0,0,0,0.000367242012486,0,0,0.48990596152187
0.733215953456327,0.060744086350762,0.003597948403889,0.797557988210978,0.716746711213197,0.283253288786803,0.224569288389513,0.018426966292135,0.029919042590637,0.90285110876452,0.989910041332361,1.44606904998852,79,1065,167,0.003023807701141,0.040763989895124,0.00639209982393,0,0,0.015408621025941,0.207723815096548,0.032572654573825,0.363419798835363
0.296622426900246,0.011941265635306,0.001689365099568,0.31025305763512,0.307860347181588,0.692139652818412,0.000361445783133,0.000292598967298,0.033869602032176,0.895709850409258,0.899541984732824,0.577369450262083,2,0,0,2.31419876653206E-05,0,0,0,0,5.62097748798516E-05,0,0,0.158162651809692
0.40437558185929,0.199228620827238,0.006649820454848,0.610254023141375,0.429534616017103,0.570465383982898,0.337881508078995,0.008737283064034,0,0,0.921106719367589,0.783880835217449,2,2763,18,0.000132996409097,0.183734539167442,0.001196967681873,0,0,0.000262984878369,0.363313609467456,0.002366863905325,0.221581269087207
0.305588585017836,0.050535077288942,0.016646848989299,0.372770511296076,0.906614785992218,0.093385214007782,0.05414979757085,0,0.294392523364486,0.11214953271028,0.924603174603175,0.568370986920333,1,87,6,0.000297265160523,0.025862068965517,0.001783590963139,0,0,0.000637755102041,0.055484693877551,0.003826530612245,0.48744769874477
0.997320025115292,0.000245090609912,5.36947625955355E-05,0.9976188104878,0.015008503530583,0.984991496469417,0.002989536621824,0.004697843262866,0.000129877765716,0.999581407471306,0.977881718725226,1.9943161495659,53,0,0,2.29501807868015E-05,0,0,0,0,0.012214796035953,0,0,0.00750547054504
0.960850845547735,0.003468805973915,0.001908894438978,0.966228545960628,0.032473755376921,0.967526244623079,0.024612773180564,0.006153193295141,0.294942413620431,0.075613420130195,0.994428995179829,1.91536113423648,4,77,24,1.68184532068586E-05,0.000323755224232,0.000100910719241,0,0,0.000634316523945,0.01221059308595,0.003805899143673,0.016290627785168
0.213074416439449,0.008587151692492,0.001221985768438,0.222883553900379,0.307740324594257,0.692259675405743,0.000228335326737,0.000184842883549,0.03391664314611,0.895521685953523,0.899541984732824,0.414727006716765,2,0,0,1.66256567134402E-05,0,0,0,0,3.37820718544668E-05,0,0,0.158107837241932
0.504276550249465,0.011404133998575,0.006949394155381,0.522630078403421,0.348409893992933,0.651590106007067,0.000422654268808,0,0.031437125748503,0.893213572854291,0.924256951102589,0.981468282252316,0,0,0,0,0,0,0,0,0,0,0,0.179012345679012
0.871440590214859,0.025530675640694,0.003171110535853,0.900142376391405,0.32483012142141,0.67516987857859,0.112,0.004173913043478,0.197549770290965,0.392036753445636,0.934537804727138,1.73084390370179,1,86,189,3.23582707740098E-05,0.002782811286565,0.006115713176288,0,0,0.000339097999322,0.029162427941675,0.064089521871821,0.163544587773416
0.976949990162251,0.001053023816145,1.20910876592863E-05,0.978015105066056,0.063388355642665,0.936611644357335,0.006318518118486,0.00950477939191,0.000641009980444,0.99530468914506,0.979756050833386,1.94836446055612,0,6,1,0,6.59513872324709E-06,1.09918978720785E-06,0,0,0,0.000403442711135,6.72404518558365E-05,0.031784224499675
0.993391600937966,0.000953013906479,1.25396566642005E-05,0.99435715450111,0.020531431456703,0.979468568543297,0.122395833333333,0.015625,0,0,0.999123926333632,1.98643209148934,0,78,1,0,0.000489046609904,6.26982833210027E-06,0,0,0,0.109859154929577,0.001408450704225,0.010267530237608
0.230607657441869,0.013413420790802,0.00194076967486,0.245961847907531,0.536326834984553,0.463673165015447,0.001711844970001,0.000199438248932,0.054559155990957,0.860813865862849,0.925125696426145,0.448047561140386,0,0,0,0,0,0,0,0,0,0,0,0.276044522425705
0.106341223578235,0.004170815954934,0.000604164149316,0.111116203682485,0.304012224747277,0.695987775252723,9.91318878959965E-05,8.96907557154254E-05,0.032453788627064,0.898311462301867,0.895255988727102,0.206957471010537,2,0,0,8.33329861125579E-06,0,0,0,0,1.4471465887137E-05,0,0,0.156210992550836
0.68180889464006,0.016413539467411,0.003166927739563,0.701389361847034,0.339226850464489,0.660773149535511,0.045868709877822,0.117726237316215,0.00438200799072,0.968294883361258,0.949179638199411,1.30865626915481,17,284,46,0.000578900769597,0.009671048150923,0.001566437376558,0,0,0.002460914881297,0.041111754487551,0.006658946149392,0.176736924277908
0.163981222115959,0.019889604683791,0.000592270385995,0.184463097185745,0.560927230741903,0.439072769258097,0.002486286200508,0.000832785183665,0.090750131141808,0.769802413009267,0.830714285714286,0.301776325690456,7,15,1,3.39827270653002E-05,7.28201294256434E-05,4.85467529504289E-06,0,0,6.64338319034242E-05,0.000142358211222,9.49054741477488E-06,0.304800360348766
0.98232505201757,0.000522843271505,0.000352830289342,0.983200725578418,0.431074610696575,0.568925389303425,0.005574085073331,0,0.273803396809058,0.010293360782296,0.999802262178621,1.96384627696466,4,77,41,2.84540555921111E-06,5.47740570148139E-05,2.91654069819139E-05,0,0,0.000245941957698,0.004734382685686,0.002520905066404,0.215625527488059
0.84365492097095,0.0037328506195,0.002705038325638,0.850092809916088,0.472743141842338,0.527256858157662,0.003563506781572,0,0.276915615906886,0.009699321047527,0.998742268291794,1.68126569203471,3,74,22,1.53404819979444E-05,0.000378398555949,0.000112496867985,0,0,0.000150670483652,0.003716538596756,0.001104916880117,0.237221326682685
0.990577518453504,0.000546668754447,7.78339097621121E-05,0.991202021117713,0.035047824001021,0.964952175998979,0.001486223848177,0.004572996455928,0.00034507241321,0.998983690837808,0.982022649877247,1.98066605681509,8,0,0,7.32554444819879E-06,0,0,0,0,0.001184132622854,0,0,0.017528238244236
0.997278330399591,0.000233580937731,7.06550074074839E-05,0.997582566344729,0.033678277084253,0.966321722915747,0.002033156083829,0.006255864873319,0.000165144691035,0.999520756582878,0.90294388224471,1.99426823350867,26,0,0,8.38826571960996E-06,0,0,0,0,0.004689754689755,0,0,0.016841573955288
0.995403308298158,0.000206863817615,4.94950238464487E-05,0.995659667139619,0.005923481773118,0.994076518226882,0.030441400304414,0.000913242009132,0.099056603773585,0.694968553459119,0.999901771806978,1.99060102188188,1,88,0,1.26910317554997E-06,0.000111681079448,0,0,0,0.000384615384615,0.033846153846154,0,0.002962046783253
0.173398499938522,0.761481003319808,0.001598426165007,0.936477929423337,0.112923240560184,0.887076759439816,0.904836627774544,0.000151856445041,0,0,0,0.332042296815443,99,34958,13576,0.001521578753228,0.537286364195254,0.208656092462806,0,0,0.001868171267903,0.65967203215519,0.256184779121771,0.058970561007221
0.491454482036972,0.011161492849669,0.006801534705267,0.509417509591908,0.344215755855216,0.655784244144784,0.000394632991318,0,0.031484257871065,0.894552723638181,0.910404624277457,0.953958841995117,0,0,0,0,0,0,0,0,0,0,0,0.177330895795247
0.987985514392647,0.000391240734304,0.000299897339725,0.988676652466676,0.42995695562281,0.57004304437719,0,0,0.293016558675306,0,0.999700528003496,1.97525644860115,0,0,0,0,0,0,0,0,0,0,0,0.215056249667495
0.373176805407328,0.054784774101743,0.013874066168623,0.441835645677695,0.940896091515729,0.059103908484271,0.066181818181818,0,0.290322580645161,0.110599078341014,0.953648915187377,0.705087157595162,0,88,1,0,0.031305585200996,0.000355745286375,0,0,0,0.076788830715532,0.00087260034904,0.497981836528759
0.112202380952381,0.021232821987856,0.000775007989773,0.13421021093001,0.578498566927171,0.421501433072829,0.002790585668855,0.001584164960915,0.147624049928938,0.722115800531422,0.547312350290625,0.177213167146053,10,0,1,1.99744327261106E-05,0,1.99744327261106E-06,0,0,3.11562391926795E-05,0,3.11562391926795E-06,0.366275924256087
0.048807645912592,0.633849865454208,0.008536698524636,0.691194209891435,0.488593155893536,0.511406844106464,0.691727770319116,0.000826190230301,0.281464530892448,0.109839816933638,0.909756097560975,0.078129349540689,25,3398,2397,0.002319755033868,0.315301104203396,0.222418112647304,0,0,0.002814047726249,0.382485366951823,0.269810895992796,0.305225653206651
0.435181518151815,0.202904290429043,0.005676567656766,0.643762376237624,0.428333080539967,0.571666919460033,0.364695565021298,0.005888248559258,0,0,0.932572765832968,0.850693069306931,6,2855,12,0.00039603960396,0.188448844884488,0.000792079207921,0,0,0.000823158183564,0.391686102346001,0.001646316367129,0.219118559900683
0.341978866474544,0.05443483829651,0.01344860710855,0.409862311879603,0.709737827715356,0.290262172284644,0.062609713282621,0.000585137507314,0.295774647887324,0.093896713615024,0.931428571428571,0.639129042587256,1,87,0,0.000320204931156,0.027857829010567,0,0,0,0.000717360114778,0.062410329985653,0,0.379759519038076
0.995323666426938,0.000362832947823,8.74686570645519E-05,0.995773968031826,0.013068837401563,0.986931162598437,0.001420144199257,0.006336027965917,0.021378125596488,0.933117007062416,0.999705780952275,1.99017759376964,101,0,0,4.08996961274062E-05,0,0,0,0,0.01239415879249,0,0,0.00653596101131
0.99735835225355,0.000219319486622,3.41353286570778E-05,0.997611807068829,0.037858803416756,0.962141196583244,0.000201531640468,0.008464328899637,0.00014049744663,0.999628624127352,0.898050579557429,1.99447946397293,4,0,0,1.70676643285389E-06,0,0,0,0,0.000901306894998,0,0,0.018931653334155
0.204202018173603,0.022240072292786,0.003213012701441,0.22965510316783,0.599754148740012,0.400245851259988,0.003250234553009,0.002379037662512,0.109945146673026,0.66372525637968,0.89838211234321,0.388172096992821,0,0,0,0,0,0,0,0,0,0,0,0.315506983962752
0.380645069984008,0.512281992857716,0.000542511687589,0.893469574529312,0.208358120166568,0.791641879833432,0.833939459593302,0.000510693614782,0.00758635532121,0.976523548190394,0.964943196730531,0.756950046467305,2846,103903,326,0.013425984894588,0.490161668482901,0.001537902696991,0,0,0.023239292859184,0.848430163720247,0.002661985056955,0.104776387296206
0.004298491909572,0.943873563551104,0.001288100269198,0.949460155729875,0.346801346801347,0.653198653198653,0.953949200486596,0,0.23991935483871,0.225806451612903,0.701612903225807,0.005760268619562,144,61611,2991,0.00208411728949,0.891698266130199,0.043288852867109,0,0,0.002137798957823,0.914666191600232,0.044403865853115,0.258793969849246
0.313079916192757,0.049985034420832,0.011673151750973,0.374738102364561,0.909177820267686,0.090822179732314,0.05341551104263,0.008217770929635,0.298578199052133,0.09478672985782,0.935515873015873,0.578269979048189,1,87,3,0.000299311583358,0.02604010775217,0.000897934750075,0,0,0.000634517766497,0.055203045685279,0.001903553299492,0.49223602484472
0.300763349680895,0.670496326267929,0.001614892767545,0.972874568716369,0.17833650340783,0.82166349659217,0.951262862488307,0.019738072965388,0.018338155589062,0.943273972044501,0.98208931355695,0.583161018514656,1698,108777,366,0.01011840560624,0.648203655259128,0.002180999088271,0,0,0.014571730156959,0.93349180876535,0.003140902966694,0.091976456643028
0.288693088470281,0.01166925483312,0.001620417257444,0.301982760560844,0.308399922042487,0.691600077957513,0.000346981263012,0.000297412511153,0.0340647465113,0.895550439317765,0.899541984732824,0.561924695609119,2,0,0,2.25057952422749E-05,0,0,0,0,5.49964252323599E-05,0,0,0.158442806792695
0.081666806125011,0.005438875407916,8.36750062756255E-05,0.087189356539202,0.761270491803279,0.238729508196721,0.000755073147711,0,0.078726968174204,0.76214405360134,0.441860465116279,0.158313111873483,0,0,0,0,0,0,0,0,0,0,0,0.392706131078224
0.90684768176029,0.003121697422974,0.002346692680812,0.912316071864076,0.461593167868903,0.538406832131097,0.001715618995334,0,0.277073732718894,0.011520737327189,0.998461529251896,1.80811316153158,0,18,6,0,9.75530444679294E-05,3.25176814893098E-05,0,0,0,0.001707779886148,0.000569259962049,0.231509124043834
0.389202124172294,0.463257813451218,0.000739901284057,0.853199838907569,0.197001600269519,0.802998399730481,0.742634544835672,0.029000416020574,0.007631622501333,0.976406333327204,0.966834435096154,0.756525648350207,2202,94805,370,0.010311788781598,0.443964185031516,0.001732680222158,0,0,0.018461228904148,0.794830520552998,0.003102023022041,0.101349427421851
0.290630726158254,0.010491949660965,0.001934685753086,0.303057361572304,0.289541061255841,0.710458938744159,0.002255814913137,9.62847828778146E-05,0.031327823293753,0.903887104341863,0.892619575546405,0.570732297160291,1,1,0,9.30137381291217E-06,9.30137381291217E-06,0,0,0,2.09476727135615E-05,2.09476727135615E-05,0,0.147441329856584
0.59249129786176,0.032073595226256,0.000497265042268,0.625062158130283,0.63365505665128,0.36634494334872,0.051475634866163,0.001372683596431,0.031951053704963,0.915023793337865,0.980787704130644,1.18000994530085,1,71,0,0.000248632521134,0.017652909000497,0,0,0,0.001011122345804,0.071789686552073,0,0.318162663295407
0.990106897532821,0.000402389952445,0.000219485428606,0.990728772913872,0.005451649452372,0.994548350547628,0,0,0.063342318059299,0.787735849056604,0.999822598478472,1.97954720968988,0,0,0,0,0,0,0,0,0,0,0,0.002726742610281
0.016380633062454,0.937318861169518,0.001562766380633,0.955262260612604,0.356461405030356,0.643538594969644,0.960071774522962,0.000116706541402,0.150631681243926,0.522837706511176,0.928571428571429,0.029010626811388,5,65148,22,7.1034835483321E-05,0.92555549241348,0.000312553276127,0,0,7.35716072453319E-05,0.958608613763776,0.000323715071879,0.201273261508325
0.409041007426542,0.189538262835002,0.006328705198579,0.604907975460123,0.412377644458478,0.587622355541522,0.313792319927289,0.037037037037037,0,0,0.921106719367589,0.777784953180497,3,2705,19,0.000193735873426,0.174685179205683,0.001226993865031,0,0,0.000381825124093,0.344278986890671,0.002418225785923,0.216871471272003
0.121834971700923,0.029313153207968,0.00171759232851,0.152865717237402,0.594027987306872,0.405972012693128,0.000485777513899,4.62645251332033E-05,0.173496180776575,0.587205601527689,0.761642675698561,0.209901190906268,21,7,7,0.000133097560512,4.43658535039517E-05,4.43658535039517E-05,0,0,0.000218442814792,7.28142715972331E-05,7.28142715972331E-05,0.344797391146808
0.997981078512626,0.000232323218158,4.30055051721132E-05,0.998256407235957,0.018274501133989,0.981725498866011,0.003929273084479,0.00196463654224,0.000126960906463,0.999629065709849,0.981682198136224,1.9956919702645,49,0,0,2.2905106015582E-05,0,0,0,0,0.016890727335402,0,0,0.009138487613678
0.351509181735031,0.19805811580947,0.005839724196158,0.55540702174066,0.365892714171337,0.634107285828663,0.287020109689214,0.069792450801162,0,0,0.911425462459195,0.638570322943784,5,2609,17,0.000351790614226,0.183564342503342,0.00119608808837,0,0,0.000614250614251,0.32051597051597,0.002088452088452,0.201410312913178
0.282997413716222,0.690431864799786,0.00159413181129,0.975023410327299,0.177243362483259,0.822756637516742,0.953122099139798,0.020878457825361,0.018311582381729,0.943597063621533,0.98200905557559,0.546229822527424,3100,118738,600,0.0172790511014,0.661832248283243,0.003344332471239,0,0,0.024202111048654,0.927003310224221,0.004684279557804,0.09182840466132
0.854689415496047,0.011404406554722,0.003216627489793,0.869310449540562,0.010935217717421,0.989064782282579,0.072057987492894,0.088189312109153,0,0.983653846153846,0.999769472770666,1.69390302880344,89,217,0,0.001000978484586,0.002440587990508,0,0,0,0.010662513477896,0.025997364322511,0,0.005517561914879
0.064844393546702,0.036837241074478,0.003294959114379,0.104976593735559,0.635398915569326,0.364601084430674,0.036222012084689,0.019884709288969,0,0,0.863710843373494,0.090199505756133,119,66,15,0.000597713619834,0.000331505032849,7.5342052920258E-05,0,0,0.000929077792699,0.000515286843009,0.000117110646138,0.456788061031295
0.981669486745629,0.001008290136886,1.11907895325831E-05,0.982688967672047,0.049805520216322,0.950194479783678,0.007008690776563,0.01506868516961,0.013616978826346,0.959947128214081,0.996571075664056,1.95706541687929,0,6,1,0,6.71447371954986E-06,1.11907895325831E-06,0,0,0,0.00049115913556,8.18598559266536E-05,0.0249825882396
0.302685347343841,0.050788091068301,0.016345592527729,0.369819030939872,0.902603664416586,0.097396335583414,0.054706752094628,0,0.294392523364486,0.11214953271028,0.927236971484759,0.56450671336836,3,88,1,0.000875656742557,0.025685931115003,0.000291885580852,0,0,0.001864512119329,0.054692355500311,0.000621504039776,0.483971044467425
0.96563957062113,2.99845579526544E-05,1.8740348720409E-06,0.965671429213955,0.115903608378471,0.884096391621529,0.000664635834949,0.000387704237053,0,0,0.999940911762602,1.93056700799088,1,4,2,1.8740348720409E-06,7.4961394881636E-06,3.7480697440818E-06,0,0,8.35561497326203E-05,0.00033422459893,0.000167112299465,0.057973181021311
0.369085847859729,0.571392721543988,0.00052513442047,0.941003703824187,0.206293045919845,0.793706954080155,0.912975593721752,0.000634996526195,0.007694862710363,0.976730882787127,0.97085603403239,0.734212275133259,1800,118878,530,0.008364973069434,0.552450704748981,0.002463019848222,0,0,0.013684154509309,0.903747177643132,0.004029223272185,0.103702765997848
0.401148600143575,0.577906338414763,0.002026941429838,0.981081879988176,0.184491978609626,0.815508021390374,0.977722058908294,0.003991584529368,0.016413572919651,0.950063443985101,0.985123140392549,0.793682699210337,891,22918,43438,0.007525020058275,0.193556015370973,0.366859507622144,0,0,0.012703165098375,0.326746506986028,0.619304248645566,0.093247212054142
0.914918182020027,0.045893558915607,0.001532005595151,0.962343746530784,0.463804693377339,0.536195306622661,0.581105169340463,0.001188354129531,0.005234854613811,0.984152667396373,0.999022769471318,1.82632829325696,396,1533,13,0.008792379937388,0.034037167787917,0.000288638735318,0,0,0.122790697674419,0.475348837209302,0.004031007751938,0.232347792258315
0.538663921299474,0.178563257835736,0.021162205444978,0.738389384580187,0.772987895519219,0.227012104480781,0.438402148371937,0.004363880496811,0.205501618122977,0.34789644012945,0.995100440960314,1.02791123312743,81,1186,28,0.009265614275909,0.135666895447266,0.003202928391672,0,0,0.025755166931638,0.377106518282989,0.008903020667727,0.405074560427331
0.994519707733626,0.000429348117359,0.0001071881569,0.995056244007884,0.017997266010693,0.982002733989307,0.001793845729267,0.005795501586864,0.01508542348237,0.955034532897128,0.999580303203564,1.98853920406839,95,0,0,5.65715272525889E-05,0,0,0,0,0.015248796147673,0,0,0.009000896585966
0.335209505941213,0.052845528455285,0.01219512195122,0.400250156347717,0.716417910447761,0.283582089552239,0.059350503919373,0,0.288990825688073,0.091743119266055,0.939885496183206,0.628517823639775,1,86,1,0.000312695434647,0.026891807379612,0.000312695434647,0,0,0.000677966101695,0.058305084745763,0.000677966101695,0.382089552238806
0.106333350235789,0.011358450382841,0.0028649662796,0.12055676689823,0.539461134954697,0.460538865045303,0.001047410739041,1.54030991035396E-05,0.060669237986032,0.349525695819869,0.84151593453919,0.159347903250342,5,0,0,6.33842097256732E-05,0,0,0,0,0.000117985747322,0,0,0.359904534606205
0.335331778986714,0.50582879982236,0.048036712186818,0.889197290995892,0.075929809071846,0.924070190928154,0,0,0,0,0,0.386366159653603,680,4777,1,0.025165611931461,0.176788423818512,3.70082528403834E-05,0,0,0.034861068389214,0.244899005434225,5.12662770429611E-05,0.065900383141763
0.995375646254705,0.000210659363809,5.07612924840292E-05,0.995637066910998,0.005987062030348,0.994012937969652,0.031136638452237,0.000906892382104,0.099056603773585,0.694968553459119,0.999899223382216,1.99054317121023,1,88,0,1.26903231210073E-06,0.000111674843465,0,0,0,0.000381097560976,0.033536585365854,0,0.002993844003897
0.619282744282744,0.033523908523909,0.000519750519751,0.653326403326403,0.634074695761645,0.365925304238355,0.058456742010912,0.001558846453624,0.031951053704963,0.915023793337865,0.980787704130644,1.23336798336798,1,71,0,0.000259875259875,0.018451143451144,0,0,0,0.001041666666667,0.073958333333333,0,0.318373367045933
0.315945465323059,0.051867219917013,0.011558980438649,0.37937166567872,0.917448405253283,0.082551594746717,0.056968463886063,0.008646998982706,0.287671232876712,0.10958904109589,0.929824561403509,0.579727326615293,0,92,1,0,0.027267338470658,0.000296384113812,0,0,0,0.058861164427383,0.000639795265515,0.5
0.735026666155086,0.060929286728312,0.003529908299121,0.799485861182519,0.716761497102887,0.283238502897113,0.226894569656633,0.018756617758282,0.029919042590637,0.902499120028159,0.989849875402662,1.44956451674788,79,1067,166,0.003031116909028,0.040939262556114,0.006369182365806,0,0,0.015526729559749,0.209709119496855,0.032625786163522,0.363446267866596
0.982682440366953,0.001003167728137,1.39926829032018E-05,0.983699600777993,0.053810210215473,0.946189789784527,0.009047174553027,0.010267825087959,0.000631046111602,0.996156047072873,0.982853201064284,1.96072576817138,7,24,1,7.53452156326253E-06,2.58326453597573E-05,1.07636022332322E-06,0,0,0.000612745098039,0.002100840336134,8.75350140056023E-05,0.026968763072113
0.199359454288329,0.095083603693536,0.003285916313119,0.297728974294984,0.380972251199666,0.619027748800334,0.111877875365956,0.02331660393141,0,0,0.911425462459195,0.354629398552533,6,2092,6,0.000249563264287,0.087014391481574,0.000249563264287,0,0,0.000466635557629,0.162700264426816,0.000466635557629,0.214168425991086
0.453185121846943,0.075673364685763,0.022231722958529,0.551090209491235,0.940566037735849,0.059433962264151,0.1198738170347,0,0.286363636363636,0.109090909090909,0.969488188976378,0.862761864044463,1,111,1,0.000427533133818,0.047456177853784,0.000427533133818,0,0,0.001162790697674,0.129069767441861,0.001162790697674,0.494053518334985
0.067984426474993,0.564839772386942,0.006588799041629,0.639412997903564,0.258810572687225,0.741189427312775,0.623360242179616,0.00016818028927,0.115238095238095,0.643809523809524,0.784883720930232,0.121443545971848,4,7318,18,0.000299490865529,0.547918538484576,0.001347708894879,0,0,0.000386174937247,0.706507047692605,0.00173778721761,0.144882860665845
0.982092515653082,0.001005069043873,1.23252614075897E-05,0.983109909958363,0.066622247271516,0.933377752728484,0.00716486350935,0.019273482840152,0.01359822060459,0.959281164695177,0.996602209219951,1.95778037728746,0,6,1,0,6.72286985868528E-06,1.12047830978088E-06,0,0,0,0.000498214730549,8.30357884248111E-05,0.033420097157169
0.329701120797011,0.051058530510585,0.012764632627646,0.393524283935243,0.708215297450425,0.291784702549575,0.05595567867036,0,0.288990825688073,0.091743119266055,0.931861804222649,0.61706102117061,1,87,0,0.000311332503113,0.027085927770859,0,0,0,0.00067842605156,0.059023066485753,0,0.378405650857719
0.193294861225611,0.547018411651553,0.01890629293762,0.759219565814784,0.226613591128803,0.773386408871197,0,0,0.260869565217391,0,0,0.266117065127782,383,4719,1753,0.021049738939269,0.259356966199505,0.096345149766419,0,0,0.02923217829339,0.360174019233705,0.133796366966875,0.164188351920694
0.08670001927412,0.842563960747836,0.001290528027084,0.93055450804904,0.473806301952445,0.526193698047555,0.001810332822727,0.005709511210138,0.058497366232326,0.835736068755198,0.899816176470588,0.167332880810519,733,97809,347,0.006142578206836,0.819644518188903,0.002907878087002,0,0,0.006917900657814,0.923100880545882,0.003274913408269,0.245492788461538
0.298108411945843,0.02214184466494,0.003763624810597,0.324013881421379,0.626660108214461,0.373339891785539,0.004052532833021,0.000825515947467,0.078125,0.774116847826087,0.917902813299233,0.5744171269368,0,0,0,0,0,0,0,0,0,0,0,0.325221238938053
0.995404373269977,0.000214487963925,5.07663819941796E-05,0.995669627615896,0.00592246354083,0.99407753645917,0.032277710109623,0.000609013398295,0.106418918918919,0.66722972972973,0.999899222353758,1.99060314269288,1,88,0,1.26915954985449E-06,0.000111686040387,0,0,0,0.000386249517188,0.033989957512553,0,0.002961537627786
0.314236111111111,0.050347222222222,0.011284722222222,0.375868055555556,0.904235727440147,0.095764272559853,0.054679802955665,0.008374384236453,0.287671232876712,0.10958904109589,0.934865900383142,0.578703703703704,1,92,1,0.000289351851852,0.02662037037037,0.000289351851852,0,0,0.000632911392405,0.058227848101266,0.000632911392405,0.491
0.569431714023831,0.032538955087076,0,0.601970669110907,0.56579476861167,0.43420523138833,0.057638500279799,0.049804141018467,0.026034712950601,0.920560747663551,0.933899905571293,1.0852428964253,0,88,0,0,0.020164986251146,0,0,0,0,0.063127690100431,0,0.296875
